batch_id,plant_id,operator_shift,day_of_week,cement_brand,cement_kg_m3,slag_kg_m3,fly_ash_kg_m3,silica_fume_kg_m3,water_kg_m3,superplasticizer_kg_m3,fine_aggregate_kg_m3,coarse_aggregate_kg_m3,air_content_pct,slump_mm,mix_time_s,temperature_C,humidity_pct,curing_method,aggregate_type,nearby_traffic_count,sensor_noise_index,age_days,compressive_strength_mpa
613942,PLANT_01,day,0,A,316.0,0.0,27.1,0.0,199.0,8.28,747.2,993.5,1.83,57.0,255.0,25.7,92.0,sealed,gravel,4017,0.325,28,92.91
543834,PLANT_03,swing,5,B,301.7,0.0,32.6,0.0,195.8,2.76,706.4,908.6,4.19,142.0,141.0,18.5,64.0,water_cured,basalt,3139,0.002,56,99.18
391440,PLANT_03,day,4,A,335.0,0.0,0.0,1.24,172.3,3.45,567.9,859.4,1.14,142.0,99.0,12.0,58.0,air_cured,basalt,2973,-1.168,56,101.47
820311,PLANT_02,day,2,A,286.1,125.8,0.0,0.78,163.2,4.46,599.2,892.3,2.62,68.0,103.0,22.4,98.0,water_cured,granite,1972,-0.042,56,110.0
578122,PLANT_02,swing,6,B,289.8,76.8,37.2,0.0,175.0,0.79,887.6,972.2,3.34,50.0,144.0,19.9,98.0,air_cured,basalt,3456,-1.143,28,91.5
606570,PLANT_02,day,4,B,358.8,16.3,0.0,6.1,184.1,0.56,649.3,1043.9,2.15,47.0,161.0,29.5,66.0,steam_cured,limestone,4264,0.038,28,101.72
896230,PLANT_02,day,1,B,343.0,42.5,30.5,6.74,187.1,3.04,808.9,1117.4,1.0,63.0,78.0,16.1,65.0,sealed,limestone,362,0.006,1,68.04
322273,PLANT_04,night,5,A,479.2,35.8,0.0,3.51,182.5,3.11,600.9,1110.9,1.28,67.0,110.0,29.0,81.0,water_cured,granite,44,-1.876,28,110.0
433550,PLANT_03,swing,5,A,360.7,94.0,70.1,6.98,172.7,4.27,718.4,1021.0,2.89,61.0,114.0,19.7,73.0,water_cured,limestone,1622,-1.925,28,110.0
389133,PLANT_03,night,4,B,410.6,1.7,82.1,7.06,199.9,2.04,671.5,987.8,2.85,32.0,68.0,23.0,66.0,air_cured,granite,1890,1.433,14,100.11
583966,PLANT_02,night,6,A,255.0,69.2,83.2,0.0,158.1,4.87,688.4,934.6,2.04,77.0,154.0,17.5,78.0,sealed,gravel,3546,0.354,1,72.52
855802,PLANT_01,day,1,C,366.8,66.5,19.4,7.31,237.0,0.0,682.6,945.3,1.0,21.0,130.0,13.3,53.0,sealed,limestone,4202,-0.654,28,98.88
238362,PLANT_01,night,6,A,279.4,3.3,0.0,9.47,194.1,3.86,878.8,870.8,1.0,62.0,112.0,26.6,85.0,sealed,basalt,216,-0.378,28,97.1
456145,PLANT_02,swing,1,A,357.7,137.3,0.0,0.0,146.8,4.72,932.0,920.0,1.79,30.0,131.0,19.7,77.0,air_cured,gravel,3432,-0.499,28,109.41
854593,PLANT_02,day,1,C,378.2,33.7,47.9,16.7,179.6,4.66,746.1,1029.5,1.1,93.0,151.0,17.7,73.0,water_cured,granite,3289,0.917,14,105.64
758152,PLANT_01,night,0,C,333.5,0.0,0.0,0.0,194.3,3.67,674.6,1195.6,1.0,101.0,236.0,27.0,63.0,sealed,limestone,2828,-0.472,28,94.82
914121,PLANT_01,night,6,A,498.5,96.9,97.7,0.0,166.3,2.68,573.8,959.0,1.0,194.0,151.0,30.5,54.0,air_cured,basalt,456,-1.495,28,110.0
663449,PLANT_02,day,5,B,430.0,53.0,20.1,6.62,137.6,3.62,566.2,866.9,7.37,196.0,80.0,16.3,33.0,air_cured,basalt,603,-0.528,28,105.83
531235,PLANT_03,day,5,A,412.4,72.5,57.5,9.28,149.0,6.47,879.4,1115.7,2.31,112.0,322.0,31.5,33.0,steam_cured,limestone,3625,-0.856,28,110.0
358353,PLANT_01,day,1,C,383.5,0.0,0.0,11.22,188.6,2.8,558.5,699.7,2.87,184.0,81.0,14.5,35.0,sealed,basalt,4277,-0.237,1,73.14
971518,PLANT_03,day,4,C,453.4,94.7,0.0,9.49,131.1,5.96,671.6,1126.0,1.59,69.0,138.0,21.5,87.0,water_cured,basalt,559,1.328,90,110.0
268773,PLANT_03,swing,1,A,229.4,169.5,0.0,0.84,138.8,6.27,737.1,779.4,3.7,187.0,112.0,26.0,53.0,water_cured,gravel,807,-1.452,3,64.42
769879,PLANT_02,day,0,A,425.9,0.0,81.0,5.87,188.4,0.53,450.0,1072.0,2.69,163.0,115.0,5.0,43.0,sealed,basalt,779,-1.162,28,109.41
720058,PLANT_03,day,0,A,260.6,69.5,27.8,2.47,169.4,3.74,582.4,913.3,2.16,19.0,137.0,13.2,63.0,steam_cured,granite,4839,0.594,7,74.0
324281,PLANT_01,day,6,C,290.5,6.8,60.7,6.39,157.6,2.04,572.8,1024.9,2.19,87.0,141.0,17.0,48.0,water_cured,basalt,2131,-0.932,28,100.62
567109,PLANT_03,swing,3,B,369.3,197.9,37.9,5.55,162.6,1.0,646.8,1250.0,1.02,80.0,195.0,21.9,58.0,air_cured,limestone,4451,1.044,14,99.28
431350,PLANT_03,swing,4,A,416.3,118.2,56.1,0.96,138.2,5.58,748.5,862.7,1.0,94.0,95.0,20.0,,water_cured,basalt,4547,0.941,90,110.0
768096,PLANT_04,day,4,B,249.2,65.5,19.8,2.22,187.1,4.95,833.1,839.9,2.28,46.0,138.0,5.0,59.0,sealed,limestone,1101,0.657,28,87.96
165473,PLANT_02,swing,0,A,294.1,0.0,25.8,0.0,154.8,4.53,647.0,990.9,3.42,72.0,148.0,17.2,59.0,sealed,limestone,1692,1.169,28,93.07
751904,PLANT_03,swing,1,B,336.8,0.0,30.9,11.64,161.6,1.83,669.2,1193.5,4.34,210.0,273.0,9.0,65.0,air_cured,granite,670,0.873,14,89.81
213585,PLANT_03,swing,6,B,317.0,91.0,53.3,7.38,183.7,4.42,706.8,1005.1,3.05,190.0,143.0,15.6,40.0,water_cured,limestone,4538,-0.663,1,67.05
416721,PLANT_01,day,3,A,389.8,0.0,54.4,0.0,168.6,1.38,631.4,986.2,4.68,121.0,80.0,17.5,70.0,water_cured,gravel,2015,2.364,28,85.88
904089,PLANT_04,day,3,,520.0,0.0,161.5,11.35,157.4,4.15,766.0,1003.7,4.19,75.0,194.0,21.4,91.0,water_cured,limestone,3910,-1.366,28,110.0
997838,PLANT_03,day,5,A,359.4,50.5,110.7,4.58,125.3,2.68,769.4,839.3,1.7,91.0,103.0,16.8,58.0,steam_cured,gravel,4976,-0.042,28,110.0
354142,PLANT_02,day,1,B,278.5,57.3,0.0,0.0,184.2,6.1,450.0,1005.1,5.43,,89.0,20.1,67.0,water_cured,gravel,3640,-0.312,180,110.0
932180,PLANT_01,day,4,A,239.2,70.9,28.6,0.0,177.0,3.27,790.3,925.0,1.96,177.0,191.0,16.1,50.0,sealed,gravel,1199,1.563,56,95.09
865051,PLANT_02,day,1,A,307.2,25.8,16.7,0.0,162.1,4.46,734.0,1165.1,1.86,76.0,126.0,22.2,52.0,water_cured,granite,2953,0.611,365,110.0
503792,PLANT_03,day,1,C,264.2,100.6,92.6,0.0,149.1,4.47,748.5,1091.7,2.88,138.0,112.0,10.8,83.0,air_cured,limestone,3810,0.698,14,90.28
335509,PLANT_01,day,3,B,362.7,2.6,20.8,0.0,175.3,3.85,849.8,794.7,4.33,49.0,216.0,19.4,68.0,water_cured,granite,1717,0.607,56,110.0
417270,PLANT_03,night,5,C,361.6,84.5,55.9,18.61,187.0,4.21,523.5,940.4,1.16,36.0,100.0,11.9,77.0,water_cured,gravel,2709,-0.777,28,106.36
360724,PLANT_01,swing,0,A,297.6,61.8,0.0,7.97,177.4,4.61,581.9,1053.9,1.95,82.0,100.0,17.1,70.0,water_cured,limestone,4870,-0.785,28,85.47
493121,PLANT_01,swing,2,A,468.9,83.0,0.0,21.29,216.0,2.21,712.3,842.6,1.69,172.0,143.0,21.4,62.0,water_cured,limestone,1398,1.895,365,110.0
910929,PLANT_04,day,2,B,278.5,115.0,129.2,6.81,192.6,4.81,464.6,828.9,1.0,95.0,54.0,13.6,87.0,air_cured,basalt,4375,1.476,28,97.83
225445,PLANT_01,night,6,B,321.6,25.0,37.3,9.63,172.3,5.73,696.7,915.3,1.16,41.0,127.0,19.0,33.0,sealed,granite,4203,-0.146,90,108.09
858824,PLANT_03,night,5,A,374.7,13.6,0.0,0.0,193.5,4.79,813.1,1028.2,1.0,20.0,123.0,17.4,50.0,sealed,limestone,1192,-0.747,56,108.16
639697,PLANT_03,day,6,A,392.4,0.0,45.9,3.66,176.2,3.29,763.6,1125.2,2.78,166.0,89.0,34.3,58.0,,limestone,2884,0.251,7,82.52
703375,PLANT_03,day,3,B,419.4,0.0,0.0,4.35,176.1,4.35,728.7,1012.5,1.63,199.0,119.0,22.3,66.0,water_cured,gravel,1363,1.31,28,91.03
938578,PLANT_02,day,4,B,360.0,40.3,22.2,9.96,207.4,3.27,694.4,1250.0,1.43,182.0,131.0,23.4,60.0,water_cured,limestone,4157,0.426,28,104.55
546433,PLANT_01,day,4,B,403.6,44.1,0.0,4.6,152.5,3.76,672.9,885.3,2.56,53.0,118.0,13.7,69.0,water_cured,limestone,1781,-0.494,90,110.0
274909,PLANT_01,day,3,A,283.4,0.0,0.0,7.81,175.6,1.62,666.6,1083.6,2.61,110.0,160.0,5.0,90.0,water_cured,gravel,156,0.009,56,102.79
511783,PLANT_03,day,5,A,394.3,2.1,16.3,7.52,204.7,6.76,745.2,824.7,4.19,154.0,132.0,15.6,44.0,water_cured,gravel,872,0.084,7,90.37
742605,PLANT_04,day,6,B,393.3,133.8,85.4,2.58,182.7,7.87,549.4,1205.5,1.0,79.0,113.0,8.5,92.0,sealed,basalt,2129,1.617,7,105.76
505096,PLANT_02,day,3,,435.9,98.2,55.9,1.75,165.8,2.59,880.9,1170.3,3.64,57.0,153.0,21.4,61.0,water_cured,granite,4207,-0.966,3,85.75
645557,PLANT_01,day,4,A,213.2,0.0,63.7,0.0,132.3,5.57,638.9,1079.6,1.0,129.0,132.0,21.7,68.0,air_cured,limestone,886,0.133,28,86.68
839979,PLANT_01,swing,2,B,266.5,25.7,33.8,13.66,120.0,6.92,781.3,736.9,2.43,41.0,343.0,21.3,65.0,water_cured,granite,4618,0.78,3,79.76
251936,PLANT_04,swing,3,A,387.6,72.3,72.0,2.58,226.9,2.08,728.8,1078.3,1.0,,172.0,19.3,70.0,water_cured,basalt,454,-1.034,56,110.0
667281,PLANT_02,day,4,A,180.0,15.5,0.0,7.63,182.7,0.0,593.1,865.3,3.03,77.0,100.0,13.6,87.0,water_cured,limestone,4079,-0.531,28,67.37
551723,PLANT_03,day,2,A,364.4,5.5,2.0,3.75,160.4,7.03,862.2,1043.5,1.24,114.0,66.0,14.7,44.0,sealed,basalt,4351,0.868,56,110.0
457818,PLANT_03,day,6,A,404.2,31.4,53.3,13.5,183.7,3.98,839.0,776.3,2.72,126.0,95.0,22.7,52.0,air_cured,basalt,2484,0.338,14,100.43
983844,PLANT_02,swing,5,A,289.7,110.0,22.4,0.0,151.3,,547.2,1017.8,1.08,203.0,59.0,33.7,76.0,air_cured,gravel,118,0.659,28,102.39
337487,PLANT_01,night,0,B,299.9,115.0,34.4,7.42,166.7,4.09,711.9,930.5,1.0,57.0,151.0,21.5,51.0,water_cured,limestone,1765,1.268,7,76.34
373620,PLANT_03,night,6,A,254.8,9.6,27.6,0.0,151.5,3.26,742.8,871.0,1.11,60.0,108.0,22.4,31.0,water_cured,limestone,2981,-0.105,90,105.91
699821,PLANT_02,day,5,C,293.5,75.3,91.4,8.13,139.7,9.92,492.2,1063.0,2.61,80.0,92.0,33.1,77.0,air_cured,limestone,2637,1.827,7,87.06
958683,PLANT_01,day,4,A,295.5,49.6,93.7,3.83,122.4,2.94,486.7,972.8,1.6,139.0,148.0,19.7,51.0,water_cured,gravel,3509,1.566,7,89.17
667660,PLANT_02,day,4,A,282.2,0.0,6.8,0.0,135.1,4.65,628.3,951.3,3.27,,105.0,13.2,81.0,sealed,basalt,4963,-0.098,7,80.92
550047,PLANT_04,night,4,A,278.4,33.7,0.0,7.7,200.5,6.58,575.5,1083.2,1.78,175.0,138.0,22.5,57.0,air_cured,basalt,2366,0.659,56,96.0
111309,PLANT_02,day,2,B,311.0,0.0,3.0,6.79,150.3,6.57,605.2,1246.6,2.35,,109.0,31.4,86.0,water_cured,basalt,2135,0.286,7,83.51
922224,PLANT_03,swing,5,A,310.2,114.0,0.0,3.15,188.4,6.19,575.6,1018.6,1.0,156.0,123.0,26.1,70.0,water_cured,limestone,3879,-1.561,28,106.09
703493,PLANT_02,day,0,A,461.2,135.4,72.4,4.16,198.9,3.15,706.5,727.2,2.62,33.0,189.0,21.4,52.0,steam_cured,basalt,3642,1.579,56,110.0
959266,PLANT_01,day,4,B,302.4,27.4,76.4,6.29,175.4,3.7,621.8,761.8,3.53,70.0,165.0,6.5,43.0,sealed,basalt,3118,-0.966,56,106.46
280293,PLANT_02,day,4,A,354.1,14.3,0.0,14.43,167.5,0.0,842.5,989.6,1.0,203.0,198.0,9.2,61.0,water_cured,gravel,1798,0.88,7,77.82
423961,PLANT_01,swing,4,A,289.6,108.0,1.0,2.49,178.3,3.85,739.8,1123.7,1.0,39.0,135.0,22.3,66.0,air_cured,granite,3011,-0.055,3,71.55
985753,PLANT_01,swing,6,A,288.7,116.9,0.0,13.1,164.6,4.07,807.4,998.9,5.99,10.0,64.0,17.5,53.0,sealed,basalt,3353,-1.19,28,98.86
756455,PLANT_01,day,2,A,210.7,0.0,41.0,4.7,205.1,,534.3,1051.6,2.28,172.0,94.0,19.3,42.0,water_cured,granite,1401,1.081,7,78.62
740771,PLANT_01,swing,2,C,220.0,41.9,33.0,15.37,221.9,7.59,650.9,971.8,1.63,64.0,68.0,26.8,61.0,water_cured,limestone,1955,0.663,28,84.33
690182,PLANT_01,swing,2,B,245.5,46.8,70.5,3.12,211.2,5.42,735.0,1114.7,1.47,172.0,166.0,11.2,93.0,air_cured,basalt,1149,-0.714,28,86.86
346522,PLANT_04,swing,1,A,342.9,7.6,57.4,0.0,121.2,6.14,769.8,1066.3,1.0,131.0,121.0,15.6,69.0,air_cured,granite,2989,-1.233,28,102.87
612084,PLANT_02,day,2,A,405.3,71.2,62.5,0.0,164.1,3.97,648.8,837.3,2.99,143.0,186.0,28.4,53.0,water_cured,granite,4654,0.114,7,109.07
149465,PLANT_03,day,5,B,204.9,11.5,0.0,4.73,175.1,,664.9,1042.7,1.55,147.0,173.0,11.2,68.0,water_cured,granite,3828,0.242,28,84.92
310314,PLANT_01,swing,4,B,291.6,20.3,6.8,0.0,186.6,4.02,676.9,764.0,2.03,91.0,115.0,28.1,76.0,water_cured,gravel,1507,0.714,7,78.62
579062,PLANT_01,night,6,A,234.3,44.4,77.7,16.24,131.8,6.28,687.2,1042.7,3.55,164.0,221.0,22.5,48.0,water_cured,basalt,2884,-2.232,28,101.12
615809,PLANT_01,swing,6,B,311.5,0.0,10.8,0.0,131.4,5.61,950.0,940.4,1.77,,168.0,19.1,60.0,water_cured,limestone,3557,1.338,3,73.53
533923,PLANT_01,swing,2,A,405.3,0.0,0.0,0.0,207.7,4.79,754.5,1002.5,4.02,,123.0,21.0,62.0,air_cured,granite,3373,-0.207,180,110.0
192005,PLANT_01,day,1,A,298.7,100.5,71.4,9.65,161.0,0.92,724.4,1025.4,1.0,164.0,140.0,22.6,58.0,water_cured,limestone,4838,0.593,28,105.79
777085,PLANT_01,swing,4,A,326.7,9.3,9.0,14.49,137.8,6.19,581.5,1019.4,2.51,54.0,197.0,24.6,43.0,water_cured,limestone,983,-0.122,7,83.09
764149,PLANT_03,day,4,A,431.9,167.4,82.8,10.85,147.4,4.76,584.1,1178.4,1.27,84.0,140.0,5.7,77.0,air_cured,limestone,4673,0.805,1,93.35
476583,PLANT_04,day,6,A,362.1,158.5,34.2,13.47,184.8,5.41,696.5,984.8,2.58,66.0,95.0,28.9,27.0,water_cured,limestone,2771,-1.324,14,107.02
942130,PLANT_02,day,3,A,276.8,22.1,22.5,4.36,154.4,4.63,844.3,1006.4,1.61,111.0,79.0,21.7,53.0,water_cured,gravel,4528,-1.304,7,76.95
220262,PLANT_02,swing,4,C,341.1,178.6,96.3,4.47,181.0,4.97,698.1,1166.2,4.21,92.0,109.0,28.1,52.0,sealed,basalt,4394,0.563,7,97.79
367091,PLANT_01,swing,3,B,272.1,101.6,0.0,21.09,150.5,6.6,702.8,1245.6,3.13,101.0,95.0,23.1,,water_cured,limestone,4494,1.294,90,110.0
503007,PLANT_03,day,0,C,359.4,14.5,99.5,18.52,131.4,3.05,638.1,977.5,1.31,94.0,129.0,35.3,91.0,water_cured,limestone,4189,0.418,28,110.0
481420,PLANT_03,day,1,A,366.1,0.0,6.2,10.71,210.6,4.94,528.4,908.3,1.22,156.0,100.0,15.0,59.0,water_cured,gravel,776,-0.974,7,81.19
258863,PLANT_02,swing,2,,234.3,87.8,42.3,13.85,185.0,2.45,768.1,915.2,2.48,84.0,105.0,31.3,84.0,sealed,limestone,2962,1.261,28,96.39
357165,PLANT_03,swing,6,B,342.3,51.7,42.7,11.87,166.7,5.15,692.0,1043.1,1.69,,183.0,14.0,67.0,water_cured,basalt,1926,0.074,14,99.41
398175,PLANT_02,swing,1,A,321.8,73.7,15.8,0.0,162.0,4.5,769.1,951.5,2.23,110.0,214.0,23.8,73.0,air_cured,basalt,2863,-0.334,180,110.0
465697,PLANT_01,day,0,A,368.1,37.4,0.7,4.68,211.6,2.74,737.0,735.1,2.83,138.0,91.0,27.4,60.0,water_cured,gravel,4945,0.453,1,67.84
376183,PLANT_01,night,1,B,388.2,0.0,18.4,16.97,189.8,4.19,613.9,1137.2,3.62,85.0,106.0,20.1,78.0,air_cured,gravel,1637,-0.014,56,110.0
432684,PLANT_01,night,1,A,363.4,26.5,0.0,10.76,203.7,2.86,744.8,1094.2,1.51,50.0,111.0,6.4,54.0,air_cured,basalt,1009,-0.957,56,107.19
610483,PLANT_01,day,5,A,308.8,88.9,123.3,4.49,160.4,3.24,578.0,1140.5,1.0,52.0,134.0,20.9,57.0,water_cured,basalt,3659,0.392,3,93.21
981689,PLANT_03,swing,5,B,395.3,30.5,13.3,17.07,176.3,4.71,743.9,1168.2,4.24,91.0,135.0,16.7,56.0,air_cured,granite,1405,-0.914,7,91.1
838634,PLANT_04,night,5,B,268.9,30.2,87.2,7.95,185.1,4.54,713.1,1006.7,3.55,89.0,100.0,26.3,46.0,water_cured,limestone,2323,0.785,28,96.7
118908,PLANT_01,swing,4,A,237.6,0.0,81.2,11.04,161.2,0.16,889.5,1016.5,2.61,210.0,143.0,13.8,65.0,water_cured,basalt,4429,-0.048,90,105.77
484028,PLANT_03,day,4,A,180.0,55.0,51.3,8.0,172.6,4.74,624.6,1120.9,2.96,83.0,102.0,16.2,81.0,water_cured,granite,4054,-0.024,28,86.88
712375,PLANT_02,day,0,B,325.1,0.0,28.9,9.33,160.4,3.39,574.0,809.9,1.85,44.0,105.0,15.3,59.0,air_cured,granite,840,0.846,28,101.08
650122,PLANT_01,day,2,A,272.5,100.5,43.7,9.9,185.0,3.17,674.6,930.7,2.89,210.0,87.0,17.8,51.0,water_cured,basalt,3476,-1.092,56,107.21
792318,PLANT_02,day,2,A,357.8,9.6,60.7,15.4,142.0,1.75,787.0,971.7,4.72,104.0,172.0,20.6,98.0,water_cured,basalt,518,-0.218,56,110.0
414376,PLANT_02,day,4,B,192.0,33.7,39.5,16.44,189.3,3.91,450.0,1109.1,1.0,60.0,165.0,24.0,58.0,air_cured,basalt,3034,0.872,28,73.49
245327,PLANT_01,swing,0,C,284.7,169.0,0.0,1.39,182.8,2.95,816.3,904.6,1.04,79.0,135.0,23.5,78.0,air_cured,basalt,407,-0.295,28,97.57
262916,PLANT_01,day,5,C,362.9,33.1,0.0,7.84,169.9,6.55,697.1,880.3,3.14,75.0,151.0,11.0,65.0,air_cured,gravel,207,-3.742,56,103.74
576585,PLANT_02,day,2,C,257.9,25.8,102.9,15.17,186.2,0.5,594.4,919.7,1.0,191.0,177.0,13.9,84.0,air_cured,gravel,1359,0.168,14,83.82
194225,PLANT_01,day,5,C,358.6,82.2,0.0,3.95,165.9,2.07,679.5,1045.7,4.91,121.0,156.0,15.9,64.0,water_cured,granite,2384,0.702,56,110.0
394139,PLANT_03,day,5,B,291.0,0.0,43.8,0.0,158.2,1.94,638.5,970.4,5.57,84.0,155.0,17.6,64.0,water_cured,granite,4922,0.502,1,53.11
848695,PLANT_01,swing,4,A,327.7,118.8,24.4,0.0,188.6,4.52,585.2,776.9,1.0,33.0,103.0,13.9,64.0,water_cured,limestone,1406,0.499,7,89.98
290664,PLANT_01,swing,3,B,371.7,104.7,42.2,0.0,189.7,6.35,506.8,804.5,1.0,55.0,71.0,14.8,60.0,sealed,limestone,3389,-0.409,56,110.0
853847,PLANT_01,swing,0,B,396.7,78.8,0.0,1.33,162.3,5.01,800.4,999.1,1.0,213.0,91.0,29.1,66.0,air_cured,granite,4757,-0.796,28,108.41
439693,PLANT_01,day,4,B,336.5,0.0,50.8,0.0,160.2,1.81,658.5,1003.8,1.0,80.0,259.0,22.2,,air_cured,granite,413,0.551,7,91.71
274039,PLANT_02,day,3,C,273.0,35.7,44.3,13.23,170.4,3.14,676.9,983.9,1.94,130.0,110.0,12.3,,sealed,granite,4083,0.023,7,75.75
233312,PLANT_03,night,5,A,297.9,0.0,159.2,2.79,161.2,2.38,812.9,914.1,1.0,195.0,210.0,22.8,98.0,steam_cured,granite,2424,-0.341,28,108.27
152841,PLANT_04,swing,4,A,374.6,111.8,40.8,15.09,213.1,5.02,726.1,1090.3,3.8,31.0,145.0,17.1,48.0,air_cured,gravel,1251,-0.434,56,109.13
795151,PLANT_04,day,6,B,258.5,107.9,95.7,0.0,182.9,3.1,548.5,1031.7,3.62,177.0,119.0,32.9,71.0,water_cured,limestone,555,0.117,3,63.14
102924,PLANT_03,swing,3,A,317.5,71.3,0.0,2.17,175.4,1.17,794.0,1026.9,2.3,133.0,88.0,15.6,65.0,sealed,basalt,4177,0.257,1,52.7
113628,PLANT_02,day,1,A,303.0,0.0,80.9,5.83,151.7,5.17,883.2,1031.9,1.26,90.0,94.0,16.5,45.0,air_cured,granite,1269,-0.61,28,97.5
845423,PLANT_01,swing,5,A,322.8,132.2,45.2,11.49,193.5,6.53,775.3,1203.6,1.12,133.0,115.0,17.9,79.0,water_cured,granite,1565,0.012,180,110.0
786633,PLANT_01,night,6,B,259.4,35.6,47.1,14.15,159.7,3.64,624.8,836.6,3.03,65.0,114.0,12.3,57.0,water_cured,basalt,771,-1.511,14,89.32
166380,PLANT_01,day,3,A,200.4,149.3,47.8,0.69,158.7,4.24,558.0,921.1,4.38,84.0,145.0,23.2,53.0,air_cured,gravel,1630,0.59,180,110.0
170755,PLANT_01,day,6,A,366.5,64.6,111.8,12.95,194.3,0.99,620.8,932.9,1.25,235.0,95.0,20.3,,air_cured,basalt,3695,0.278,90,110.0
664582,PLANT_02,day,4,C,397.5,77.9,46.5,0.0,184.7,0.0,731.3,1156.1,4.46,90.0,96.0,22.4,59.0,steam_cured,basalt,2778,0.178,14,104.44
498488,PLANT_02,day,6,B,204.5,24.7,0.0,11.97,120.0,0.3,876.9,927.7,2.65,66.0,163.0,20.2,86.0,water_cured,limestone,717,-0.302,56,101.2
138365,PLANT_04,day,2,A,355.8,127.4,7.3,0.0,171.1,3.91,636.5,869.1,4.55,221.0,233.0,21.3,75.0,water_cured,gravel,2500,1.503,28,105.23
335444,PLANT_04,night,3,B,405.8,83.5,71.8,8.57,178.1,3.38,648.6,965.2,1.51,126.0,124.0,31.4,67.0,water_cured,limestone,2170,-0.51,28,110.0
553642,PLANT_01,day,6,A,371.7,129.4,55.1,14.03,166.5,5.09,832.4,994.6,1.0,63.0,140.0,23.8,76.0,water_cured,basalt,2605,-1.5,28,110.0
674276,PLANT_04,day,3,,300.8,59.8,0.0,12.1,179.0,3.6,672.3,1147.5,4.55,159.0,114.0,7.4,79.0,water_cured,gravel,3015,-0.445,56,100.08
603190,PLANT_03,swing,2,C,264.0,47.4,58.2,0.0,129.8,5.98,908.5,926.8,1.16,71.0,117.0,22.2,62.0,water_cured,basalt,2809,-1.235,56,110.0
967968,PLANT_03,swing,1,B,335.7,82.7,0.0,1.42,120.0,5.74,703.7,883.8,3.87,21.0,111.0,28.2,58.0,steam_cured,limestone,2958,-2.98,56,110.0
331467,PLANT_02,swing,3,B,347.3,129.3,54.7,10.74,150.6,3.36,848.5,852.6,1.0,85.0,106.0,5.0,80.0,sealed,granite,3861,1.822,365,110.0
282657,PLANT_04,night,6,A,336.7,105.9,0.0,10.51,182.1,1.99,762.1,931.8,2.02,138.0,146.0,11.9,98.0,water_cured,gravel,2826,-0.624,28,103.23
739482,PLANT_01,night,5,B,317.4,57.6,22.3,7.21,120.0,0.17,797.8,1250.0,2.67,89.0,149.0,24.2,36.0,water_cured,limestone,2896,1.109,56,110.0
684375,PLANT_01,day,5,B,254.2,0.0,10.5,0.0,153.9,6.87,700.5,1033.5,2.28,53.0,110.0,26.8,45.0,water_cured,limestone,612,0.357,90,104.74
788689,PLANT_03,day,1,A,359.6,94.6,103.4,14.58,126.9,2.11,707.7,1063.8,2.32,52.0,98.0,21.2,48.0,water_cured,limestone,3891,1.168,7,104.2
544180,PLANT_02,day,4,A,363.0,0.0,53.1,16.01,168.9,1.01,766.1,980.0,1.81,124.0,102.0,23.1,59.0,air_cured,basalt,2694,-0.897,3,86.83
639159,PLANT_02,swing,0,B,344.1,51.9,91.8,6.31,223.9,4.26,807.8,999.2,1.7,,151.0,29.6,47.0,water_cured,limestone,2942,2.091,28,104.48
801783,PLANT_02,day,0,B,337.8,43.6,165.3,6.83,169.6,1.02,777.9,1090.1,2.49,230.0,91.0,16.4,76.0,water_cured,limestone,102,-1.053,56,110.0
601624,PLANT_04,swing,3,A,447.5,0.0,37.1,9.02,172.3,4.26,525.6,1058.8,4.29,43.0,84.0,13.4,39.0,air_cured,gravel,3750,0.177,14,93.98
595738,PLANT_02,swing,6,B,286.3,70.5,102.6,16.68,196.0,3.33,748.3,1028.9,1.16,38.0,132.0,18.2,57.0,water_cured,basalt,652,-0.439,56,108.45
498439,PLANT_01,day,3,A,419.7,168.5,3.5,7.0,175.5,5.85,647.8,982.3,3.12,142.0,117.0,21.2,56.0,water_cured,granite,60,1.142,1,93.17
523854,PLANT_02,swing,4,A,278.6,32.8,91.5,3.47,169.6,5.67,660.0,930.7,1.0,101.0,114.0,22.2,83.0,sealed,limestone,2259,0.527,28,98.61
416340,PLANT_02,day,4,A,407.6,92.1,0.0,8.05,198.2,6.21,770.3,1039.4,2.81,60.0,161.0,25.4,64.0,air_cured,limestone,3062,-1.97,28,99.58
833060,PLANT_01,day,6,A,416.3,179.6,34.2,4.91,186.8,4.41,906.8,991.7,1.35,149.0,118.0,31.7,41.0,air_cured,limestone,2424,-0.262,7,107.87
335554,PLANT_02,day,3,B,309.5,97.4,59.2,5.0,182.2,2.28,694.5,1250.0,1.01,102.0,95.0,21.3,70.0,sealed,limestone,3593,1.341,90,110.0
960177,PLANT_01,swing,5,B,446.3,14.5,66.2,0.0,171.5,,937.0,1127.1,2.46,56.0,127.0,11.2,48.0,water_cured,limestone,4375,-0.762,7,102.45
232420,PLANT_02,day,2,A,362.8,63.0,0.0,9.18,166.3,2.94,599.3,885.6,4.76,40.0,96.0,14.6,44.0,water_cured,granite,870,-0.344,90,110.0
954815,PLANT_03,swing,2,B,268.6,76.4,0.0,14.37,197.9,7.99,855.5,816.3,1.0,44.0,164.0,21.0,,water_cured,limestone,3121,-0.036,7,77.41
